time,node-arduino:device_tsen_temp_000,
4212.3,72.4899979,
4212.3,72.4899979,
4212.3,72.4899979,
4212.3,72.4899979,
4213.3,72.4899979,
4213.3,72.4899979,
4213.3,72.4899979,
4213.3,72.4899979,
4213.3,72.4899979,
4213.3,72.4899979,
4214.3,72.4899979,
4214.3,72.4899979,
4214.3,72.4899979,
4214.3,72.4899979,
4214.3,72.4899979,
4214.3,72.4899979,
4215.3,72.4899979,
4215.3,72.4899979,
4215.3,72.4899979,
4215.3,72.4899979,
4215.3,72.4899979,
4215.3,72.4899979,
4216.3,72.4899979,
4216.3,72.4899979,
4216.3,72.4899979,
4216.3,72.4899979,
4216.3,72.4899979,
4216.3,72.4899979,
4217.3,72.4899979,
4217.3,72.4899979,
4217.3,72.4899979,
4217.3,72.4899979,
4217.3,72.4899979,
4217.3,72.4899979,
4218.3,72.4899979,
4218.3,72.4899979,
4218.3,72.4899979,
4218.3,72.4899979,
4218.3,72.4899979,
4218.3,72.4899979,
4219.3,72.7799988,
4219.3,72.7799988,
4219.3,72.7799988,
4219.3,72.7799988,
4219.3,72.7799988,
4219.3,72.7799988,
4220.3,72.7799988,
4220.3,72.7799988,
4220.3,72.7799988,
4220.3,72.7799988,
4220.3,72.7799988,
4220.3,72.7799988,
4221.3,72.7799988,
4221.3,72.7799988,
4221.3,72.7799988,
4221.3,72.7799988,
4221.3,72.7799988,
4221.3,72.7799988,
4222.3,72.7799988,
4222.3,72.7799988,
4222.3,72.7799988,
4222.3,72.7799988,
4222.3,72.7799988,
4222.3,72.7799988,
4223.3,72.9199982,
4223.3,72.9199982,
4223.3,72.9199982,
4223.3,72.9199982,
4223.3,72.9199982,
4223.3,72.9199982,
4224.3,73.0699997,
4224.3,73.0699997,
4224.3,73.0699997,
4224.3,73.0699997,
4224.3,73.0699997,
4224.3,73.0699997,
4225.3,72.9199982,
4225.3,72.9199982,
4225.3,72.9199982,
4225.3,72.9199982,
4225.3,72.9199982,
4225.3,72.9199982,
4226.3,73.0699997,
4226.3,73.0699997,
4226.3,73.0699997,
4226.3,73.0699997,
4226.3,73.0699997,
4226.3,73.0699997,
4227.3,73.0699997,
4227.3,73.0699997,
4227.3,73.0699997,
4227.3,73.0699997,
4227.3,73.0699997,
4227.3,73.0699997,
4228.3,73.0699997,
4228.3,73.0699997,
4228.3,73.0699997,
4228.3,73.0699997,
4228.3,73.0699997,
4228.3,73.0699997,
4229.3,73.0699997,
4229.3,73.0699997,
4229.3,73.0699997,
4229.3,73.0699997,
4229.3,73.0699997,
4229.3,73.0699997,
4230.3,73.0699997,
4230.3,73.0699997,
4230.3,73.0699997,
4230.3,73.0699997,
4230.3,73.0699997,
4230.3,73.0699997,
4231.3,73.0699997,
4231.3,73.0699997,
4231.3,73.0699997,
4231.3,73.0699997,
4231.3,73.0699997,
4231.3,73.0699997,
4232.3,72.4899979,
4232.3,72.4899979,
4232.3,72.4899979,
4232.3,72.4899979,
4232.3,72.4899979,
4232.3,72.4899979,
4233.3,73.2099991,
4233.3,73.2099991,
4233.3,73.2099991,
4233.3,73.2099991,
4233.3,73.2099991,
4233.3,73.2099991,
4234.3,73.2099991,
4234.3,73.2099991,
4234.3,73.2099991,
4234.3,73.2099991,
4234.3,73.2099991,
4234.3,73.2099991,
4235.3,73.0699997,
4235.3,73.0699997,
4235.3,73.0699997,
4235.3,73.0699997,
4235.3,73.0699997,
4235.3,73.0699997,
4236.3,73.0699997,
4236.3,73.0699997,
4236.3,73.0699997,
4236.3,73.0699997,
4236.3,73.0699997,
4236.3,73.0699997,
4237.3,73.0699997,
4237.3,73.0699997,
4237.3,73.0699997,
4237.3,73.0699997,
4237.3,73.0699997,
4237.3,73.0699997,
4238.3,73.0699997,
4238.3,73.0699997,
4238.3,73.0699997,
4238.3,73.0699997,
4238.3,73.0699997,
4238.3,73.0699997,
4239.3,73.0699997,
4239.3,73.0699997,
4239.3,73.0699997,
4239.3,73.0699997,
4239.3,73.0699997,
4239.3,73.0699997,
4240.3,73.0699997,
4240.3,73.0699997,
4240.3,73.0699997,
4240.3,73.0699997,
4240.3,73.0699997,
4240.3,73.0699997,
4241.3,73.0699997,
4241.3,73.0699997,
4241.3,73.0699997,
4241.3,73.0699997,
4241.3,73.0699997,
4241.3,73.0699997,
4242.3,73.0699997,
4242.3,73.0699997,
4242.3,73.0699997,
4242.3,73.0699997,
4242.3,73.0699997,
4242.3,73.0699997,
4243.3,73.0699997,
4243.3,73.0699997,
4243.3,73.0699997,
4243.3,73.0699997,
4243.3,73.0699997,
4243.3,73.0699997,
4244.3,73.0699997,
4244.3,73.0699997,
4244.3,73.0699997,
4244.3,73.0699997,
4244.3,73.0699997,
4244.3,73.0699997,
4245.3,72.9199982,
4245.3,72.9199982,
4245.3,72.9199982,
4245.3,72.9199982,
4245.3,72.9199982,
4245.3,72.9199982,
4246.3,72.9199982,
4246.3,72.9199982,
4246.3,72.9199982,
4246.3,72.9199982,
4246.3,72.9199982,
4246.3,72.9199982,
4247.3,72.9199982,
4247.3,72.9199982,
4247.3,72.9199982,
4247.3,72.9199982,
4247.3,72.9199982,
4247.3,72.9199982,
4248.3,72.9199982,
4248.3,72.9199982,
4248.3,72.9199982,
4248.3,72.9199982,
4248.3,72.9199982,
4248.3,72.9199982,
4249.3,72.9199982,
4249.3,72.9199982,
4249.3,72.9199982,
4249.3,72.9199982,
4249.3,72.9199982,
4249.3,72.9199982,
4250.3,72.9199982,
4250.3,72.9199982,
4250.3,72.9199982,
4250.3,72.9199982,
4250.3,72.9199982,
4250.3,72.9199982,
4251.3,72.9199982,
4251.3,72.9199982,
4251.3,72.9199982,
4251.3,72.9199982,
4251.3,72.9199982,
4251.3,72.9199982,
4252.3,72.9199982,
4252.3,72.9199982,
4252.3,72.9199982,
4252.3,72.9199982,
4252.3,72.9199982,
4252.3,72.9199982,
4253.3,72.4899979,
4253.3,72.4899979,
4253.3,72.4899979,
4253.3,72.4899979,
4253.3,72.4899979,
4253.3,72.4899979,
4254.3,73.0699997,
4254.3,73.0699997,
4254.3,73.0699997,
4254.3,73.0699997,
4254.3,73.0699997,
4254.3,73.0699997,
4255.3,73.0699997,
4255.3,73.0699997,
4255.3,73.0699997,
4255.3,73.0699997,
4255.3,73.0699997,
4255.3,73.0699997,
4256.3,73.0699997,
4256.3,73.0699997,
4256.3,73.0699997,
4256.3,73.0699997,
4256.3,73.0699997,
4256.3,73.0699997,
4257.3,73.0699997,
4257.3,73.0699997,
4257.3,73.0699997,
4257.3,73.0699997,
4257.3,73.0699997,
4257.3,73.0699997,
4258.3,73.0699997,
4258.3,73.0699997,
4258.3,73.0699997,
4258.3,73.0699997,
4258.3,73.0699997,
4258.3,73.0699997,
4259.3,73.0699997,
4259.3,73.0699997,
4259.3,73.0699997,
4259.3,73.0699997,
4259.3,73.0699997,
4259.3,73.0699997,
4260.3,73.0699997,
4260.3,73.0699997,
4260.3,73.0699997,
4260.3,73.0699997,
4260.3,73.0699997,
4260.3,73.0699997,
4261.3,73.0699997,
4261.3,73.0699997,
4261.3,73.0699997,
4261.3,73.0699997,
4261.3,73.0699997,
4261.3,73.0699997,
4262.3,73.0699997,
4262.3,73.0699997,
4262.3,73.0699997,
4262.3,73.0699997,
4262.3,73.0699997,
4262.3,73.0699997,
4263.3,72.3399963,
4263.3,72.3399963,
4263.3,72.3399963,
4263.3,72.3399963,
4263.3,72.3399963,
4263.3,72.3399963,
4264.3,72.9199982,
4264.3,72.9199982,
4264.3,72.9199982,
4264.3,72.9199982,
4264.3,72.9199982,
4264.3,72.9199982,
4265.3,72.9199982,
4265.3,72.9199982,
4265.3,72.9199982,
4265.3,72.9199982,
4265.3,72.9199982,
4265.3,72.9199982,
4266.3,72.9199982,
4266.3,72.9199982,
4266.3,72.9199982,
4266.3,72.9199982,
4266.3,72.9199982,
4266.3,72.9199982,
4267.3,72.9199982,
4267.3,72.9199982,
4267.3,72.9199982,
4267.3,72.9199982,
4267.3,72.9199982,
4267.3,72.9199982,
4268.3,72.9199982,
4268.3,72.9199982,
4268.3,72.9199982,
4268.3,72.9199982,
4268.3,72.9199982,
4268.3,72.9199982,
4269.3,72.9199982,
4269.3,72.9199982,
4269.3,72.9199982,
4269.3,72.9199982,
4269.3,72.9199982,
4269.3,72.9199982,
4270.3,72.9199982,
4270.3,72.9199982,
4270.3,72.9199982,
4270.3,72.9199982,
4270.3,72.9199982,
4270.3,72.9199982,
4271.3,72.9199982,
4271.3,72.9199982,
4271.3,72.9199982,
4271.3,72.9199982,
4271.3,72.9199982,
4271.3,72.9199982,
4272.3,72.1999969,
4272.3,72.1999969,
4272.3,72.1999969,
4272.3,72.1999969,
4272.3,72.1999969,
4272.3,72.1999969,
4273.3,72.9199982,
4273.3,72.9199982,
4273.3,72.9199982,
4273.3,72.9199982,
4273.3,72.9199982,
4273.3,72.9199982,
4274.3,72.9199982,
4274.3,72.9199982,
4274.3,72.9199982,
4274.3,72.9199982,
4274.3,72.9199982,
4274.3,72.9199982,
4275.3,72.9199982,
4275.3,72.9199982,
4275.3,72.9199982,
4275.3,72.9199982,
4275.3,72.9199982,
4275.3,72.9199982,
4276.3,72.9199982,
4276.3,72.9199982,
4276.3,72.9199982,
4276.3,72.9199982,
4276.3,72.9199982,
4276.3,72.9199982,
4277.3,72.9199982,
4277.3,72.9199982,
4277.3,72.9199982,
4277.3,72.9199982,
4277.3,72.9199982,
4277.3,72.9199982,
4278.3,72.9199982,
4278.3,72.9199982,
4278.3,72.9199982,
4278.3,72.9199982,
4278.3,72.9199982,
4278.3,72.9199982,
4279.3,72.9199982,
4279.3,72.9199982,
4279.3,72.9199982,
4279.3,72.9199982,
4279.3,72.9199982,
4279.3,72.9199982,
4280.3,72.9199982,
4280.3,72.9199982,
4280.3,72.9199982,
4280.3,72.9199982,
4280.3,72.9199982,
4280.3,72.9199982,
4281.3,72.9199982,
4281.3,72.9199982,
4281.3,72.9199982,
4281.3,72.9199982,
4281.3,72.9199982,
4281.3,72.9199982,
4282.3,72.9199982,
4282.3,72.9199982,
4282.3,72.9199982,
4282.3,72.9199982,
4282.3,72.9199982,
4282.3,72.9199982,
4283.3,72.4899979,
4283.3,72.4899979,
4283.3,72.4899979,
4283.3,72.4899979,
4283.3,72.4899979,
4283.3,72.4899979,
4284.3,73.2865982,
4284.3,73.2865982,
4284.3,73.2865982,
4284.3,73.2865982,
4284.3,73.2865982,
4284.3,73.2865982,
4285.3,73.2865982,
4285.3,73.2865982,
4285.3,73.2865982,
4285.3,73.2865982,
4285.3,73.2865982,
4285.3,73.2865982,
4286.3,73.2865982,
4286.3,73.2865982,
4286.3,73.2865982,
4286.3,73.2865982,
4286.3,73.2865982,
4286.3,73.2865982,
4287.3,73.2865982,
4287.3,73.2865982,
4287.3,73.2865982,
4287.3,73.2865982,
4287.3,73.2865982,
4287.3,73.2865982,
4288.3,73.2865982,
4288.3,73.2865982,
4288.3,73.2865982,
4288.3,73.2865982,
4288.3,73.2865982,
4288.3,73.2865982,
4289.3,73.2865982,
4289.3,73.2865982,
4289.3,73.2865982,
4289.3,73.2865982,
4289.3,73.2865982,
4289.3,73.2865982,
4290.3,73.2865982,
4290.3,73.2865982,
4290.3,73.2865982,
4290.3,73.2865982,
4290.3,73.2865982,
4290.3,73.2865982,
4291.3,73.2865982,
4291.3,73.2865982,
4291.3,73.2865982,
4291.3,73.2865982,
4291.3,73.2865982,
4291.3,73.2865982,
4292.3,73.2865982,
4292.3,73.2865982,
4292.3,73.2865982,
4292.3,73.2865982,
4292.3,73.2865982,
4292.3,73.2865982,
4293.3,73.2865982,
4293.3,73.2865982,
4293.3,73.2865982,
4293.3,73.2865982,
4293.3,73.2865982,
4293.3,73.2865982,
4294.3,73.2865982,
4294.3,73.2865982,
4294.3,73.2865982,
4294.3,73.2865982,
4294.3,73.2865982,
4294.3,73.2865982,
4295.3,73.2865982,
4295.3,73.2865982,
4295.3,73.2865982,
4295.3,73.2865982,
4295.3,73.2865982,
4295.3,73.2865982,
4296.3,73.2865982,
4296.3,73.2865982,
4296.3,73.2865982,
4296.3,73.2865982,
4296.3,73.2865982,
4296.3,73.2865982,
4297.3,73.2865982,
4297.3,73.2865982,
4297.3,73.2865982,
4297.3,73.2865982,
4297.3,73.2865982,
4297.3,73.2865982,
4298.3,73.2865982,
4298.3,73.2865982,
4298.3,73.2865982,
4298.3,73.2865982,
4298.3,73.2865982,
4298.3,73.2865982,
4299.3,73.2865982,
4299.3,73.2865982,
4299.3,73.2865982,
4299.3,73.2865982,
4299.3,73.2865982,
4299.3,73.2865982,
4300.3,73.2865982,
4300.3,73.2865982,
4300.3,73.2865982,
4300.3,73.2865982,
4300.3,73.2865982,
4300.3,73.2865982,
4301.3,73.2865982,
4301.3,73.2865982,
4301.3,73.2865982,
4301.3,73.2865982,
4301.3,73.2865982,
4301.3,73.2865982,
4302.3,73.2865982,
4302.3,73.2865982,
4302.3,73.2865982,
4302.3,73.2865982,
4302.3,73.2865982,
4302.3,73.2865982,
4303.3,73.2865982,
4303.3,73.2865982,
4303.3,73.2865982,
4303.3,73.2865982,
4303.3,73.2865982,
4303.3,73.2865982,
4304.3,73.2865982,
4304.3,73.2865982,
4304.3,73.2865982,
4304.3,73.2865982,
4304.3,73.2865982,
4304.3,73.2865982,
4305.3,73.2865982,
4305.3,73.2865982,
4305.3,73.2865982,
4305.3,73.2865982,
4305.3,73.2865982,
4305.3,73.2865982,
4306.3,73.2865982,
4306.3,73.2865982,
4306.3,73.2865982,
4306.3,73.2865982,
4306.3,73.2865982,
4306.3,73.2865982,
4307.3,73.2865982,
4307.3,73.2865982,
4307.3,73.2865982,
4307.3,73.2865982,
4307.3,73.2865982,
4307.3,73.2865982,
4308.3,73.2865982,
4308.3,73.2865982,
4308.3,73.2865982,
4308.3,73.2865982,
4308.3,73.2865982,
4308.3,73.2865982,
4309.3,73.2865982,
4309.3,73.2865982,
4309.3,73.2865982,
4309.3,73.2865982,
4309.3,73.2865982,
4309.3,73.2865982,
4310.3,73.2865982,
4310.3,73.2865982,
4310.3,73.2865982,
4310.3,73.2865982,
4310.3,73.2865982,
4310.3,73.2865982,
4311.3,73.2865982,
4311.3,73.2865982,
4311.3,73.2865982,
4311.3,73.2865982,
4311.3,73.2865982,
4311.3,73.2865982,
4312.3,73.2865982,
4312.3,73.2865982,
4312.3,73.2865982,
4312.3,73.2865982,
4312.3,73.2865982,
4312.3,73.2865982,
4313.3,73.2865982,
4313.3,73.2865982,
4313.3,73.2865982,
4313.3,73.2865982,
4313.3,73.2865982,
4313.3,73.2865982,
4314.3,73.2865982,
4314.3,73.2865982,
4314.3,73.2865982,
4314.3,73.2865982,
4314.3,73.2865982,
4314.3,73.2865982,
4315.3,73.2865982,
4315.3,73.2865982,
4315.3,73.2865982,
4315.3,73.2865982,
4315.3,73.2865982,
4315.3,73.2865982,
4316.3,73.2865982,
4316.3,73.2865982,
4316.3,73.2865982,
4316.3,73.2865982,
4316.3,73.2865982,
4316.3,73.2865982,
4317.3,73.2865982,
4317.3,73.2865982,
4317.3,73.2865982,
4317.3,73.2865982,
4317.3,73.2865982,
4317.3,73.2865982,
4318.3,73.2865982,
4318.3,73.2865982,
4318.3,73.2865982,
4318.3,73.2865982,
4318.3,73.2865982,
